CSI_DATA,-45,128,0,0,0,0,0,0,0,0,7,-14,9,-14,10,-14,12,-14,14,-13,15,-12,17,-12,17,-11,18,-11,19,-11,19,-10,21,-8,21,-8,21,-9,22,-7,22,-7,23,-7,23,-8,24,-7,25,-7,25,-7,26,-7,26,-7,27,-7,28,-7,28,-5,28,-5,28,-5,0,0,28,-4,29,-3,28,-2,27,-3,27,-3,27,-4,26,-4,25,-4,25,-5,25,-5,25,-5,24,-5,25,-6,24,-6,25,-7,25,-7,25,-7,25,-8,25,-9,25,-8,26,-8,27,-7,27,-7,27,-5,27,-6,27,-5,27,-3,27,-2,0,0,0,0,0,0,0.018
CSI_DATA,-45,128,0,0,0,0,0,0,0,0,-14,8,-15,7,-16,7,-18,6,-18,5,-19,4,-20,4,-20,4,-21,4,-21,3,-22,3,-22,2,-22,3,-23,3,-23,3,-23,4,-24,4,-24,5,-25,6,-25,6,-26,6,-25,7,-25,8,-27,7,-26,9,-27,9,-26,9,-26,10,0,0,-26,12,-26,10,-26,11,-24,12,-24,12,-24,13,-22,14,-21,14,-20,15,-19,16,-18,18,-18,17,-17,18,-16,19,-15,20,-15,21,-14,22,-13,23,-13,24,-12,24,-12,25,-12,25,-12,25,-12,25,-12,25,-12,25,-12,24,-13,24,0,0,0,0,0,0,0.035
CSI_DATA,-45,128,0,0,0,0,0,0,0,0,-14,-6,-15,-8,-14,-9,-15,-10,-15,-11,-15,-12,-15,-13,-15,-13,-15,-13,-15,-14,-16,-14,-16,-15,-16,-15,-17,-15,-17,-15,-17,-15,-18,-15,-19,-14,-20,-14,-20,-14,-22,-14,-22,-13,-23,-12,-24,-12,-24,-12,-24,-13,-25,-12,-25,-11,0,0,-26,-10,-26,-10,-26,-10,-24,-8,-26,-7,-25,-6,-26,-4,-25,-3,-24,-2,-24,0,-24,0,-24,2,-24,3,-24,5,-24,6,-24,7,-24,8,-23,9,-23,11,-23,12,-23,13,-24,12,-24,13,-24,13,-23,13,-23,13,-23,13,-24,12,0,0,0,0,0,0,0.054
CSI_DATA,-45,128,0,0,0,0,0,0,0,0,-11,11,-12,10,-13,11,-14,10,-16,9,-17,9,-18,8,-18,8,-19,9,-19,8,-20,8,-20,8,-21,8,-20,9,-20,9,-21,9,-21,9,-21,10,-22,11,-22,12,-23,11,-23,12,-23,12,-23,13,-23,14,-23,14,-23,14,-22,15,0,0,-22,15,-22,15,-21,16,-20,17,-20,16,-20,17,-18,17,-18,17,-16,18,-15,20,-13,20,-13,20,-12,21,-12,21,-10,23,-9,23,-9,23,-8,24,-8,25,-7,25,-7,26,-6,25,-6,26,-6,26,-6,26,-6,26,-6,26,-7,25,0,0,0,0,0,0,0.078
CSI_DATA,-45,128,0,0,0,0,0,0,0,0,-11,-11,-11,-12,-10,-14,-9,-16,-8,-18,-7,-18,-6,-19,-5,-21,-4,-21,-3,-22,-2,-22,-3,-22,-2,-23,-2,-23,-2,-23,-2,-24,-1,-24,-1,-25,0,-25,0,-27,0,-26,0,-26,0,-26,0,-27,1,-28,0,-28,1,-28,2,-28,0,0,2,-29,2,-29,2,-27,3,-28,2,-26,2,-27,1,-26,1,-25,1,-26,0,-25,-1,-25,-2,-25,-2,-25,-3,-25,-3,-25,-3,-25,-4,-26,-5,-26,-4,-26,-4,-27,-4,-27,-4,-27,-5,-28,-4,-27,-3,-28,-1,-28,-1,-28,0,-27,0,0,0,0,0,0,0.093
CSI_DATA,-46,128,0,0,0,0,0,0,0,0,14,-8,16,-6,17,-4,18,-3,19,-2,20,0,21,1,20,3,21,4,21,5,21,6,21,8,21,9,21,9,22,10,21,10,21,11,21,12,22,13,22,13,23,15,22,15,22,15,22,16,21,18,22,19,22,19,20,20,0,0,19,20,20,21,18,21,18,20,18,21,18,20,17,20,17,20,17,18,16,19,16,19,17,19,17,18,17,19,17,18,18,18,18,19,18,19,18,19,18,19,18,21,18,21,17,22,15,23,14,23,14,23,13,25,11,25,0,0,0,0,0,0,0.113
CSI_DATA,-46,128,0,0,0,0,0,0,0,0,3,-16,4,-17,7,-18,7,-18,9,-18,10,-18,11,-18,12,-19,13,-19,13,-19,14,-19,14,-19,15,-20,15,-20,14,-20,15,-20,14,-20,15,-21,15,-22,15,-23,14,-23,15,-23,15,-24,14,-24,15,-26,15,-25,15,-25,14,-26,0,0,14,-26,14,-26,13,-25,13,-27,12,-25,10,-26,9,-26,8,-25,7,-26,6,-26,5,-26,4,-25,3,-26,2,-25,1,-27,0,-27,-1,-27,-2,-27,-3,-28,-4,-28,-5,-28,-4,-28,-5,-28,-4,-29,-4,-28,-3,-28,-3,-28,-3,-28,0,0,0,0,0,0,0.134
CSI_DATA,-46,128,0,0,0,0,0,0,0,0,15,8,15,9,14,11,14,12,15,13,15,14,15,16,14,16,14,16,14,17,14,17,14,18,15,18,15,17,16,18,17,18,17,18,18,18,18,18,19,18,20,17,20,18,21,18,22,17,23,18,23,17,24,16,23,16,0,0,24,17,24,15,24,13,24,13,24,12,25,11,25,10,25,9,24,8,25,7,25,4,25,3,26,2,26,1,25,-1,25,-2,27,-3,25,-4,26,-4,26,-5,26,-6,27,-7,27,-7,27,-7,27,-7,26,-7,27,-7,26,-7,0,0,0,0,0,0,0.152
CSI_DATA,-46,128,0,0,0,0,0,0,0,0,1,-16,2,-16,4,-18,6,-18,8,-18,10,-18,11,-18,12,-17,13,-17,14,-17,15,-17,16,-15,16,-16,17,-16,18,-15,18,-15,19,-15,19,-16,20,-15,21,-15,21,-15,22,-14,23,-14,23,-15,24,-15,24,-14,25,-13,25,-14,0,0,26,-12,26,-12,24,-11,25,-12,24,-10,24,-11,24,-10,23,-10,23,-11,23,-12,22,-12,21,-12,21,-13,21,-12,21,-14,21,-14,22,-14,21,-14,21,-14,23,-14,23,-15,23,-14,23,-13,24,-13,25,-13,25,-11,25,-10,25,-9,0,0,0,0,0,0,0.176
CSI_DATA,-46,128,0,0,0,0,0,0,0,0,-16,5,-17,3,-18,3,-19,2,-20,0,-21,-1,-21,-2,-21,-1,-22,-2,-22,-2,-22,-2,-22,-3,-23,-3,-23,-3,-24,-3,-24,-3,-25,-3,-25,-2,-26,-2,-25,-2,-28,-2,-27,-2,-28,-1,-28,-1,-28,0,-28,0,-29,0,-28,0,0,0,-29,3,-29,1,-28,2,-26,2,-27,3,-27,4,-26,5,-25,6,-24,6,-24,8,-23,9,-23,10,-22,11,-22,12,-21,13,-21,14,-21,15,-21,16,-20,17,-20,18,-20,19,-21,18,-20,18,-20,19,-20,19,-20,19,-20,18,-21,18,0,0,0,0,0,0,0.193
